product_title,product_variant_title,year,month,year_month,times_bought,total_revenue,num_orders
OmiePod fork & spoon set,Lilac Purple,2025,4,2025-04-01,6,67.56,6
OmiePod fork & spoon set,Lilac Purple,2025,5,2025-05-01,4,40.54,4
OmiePod fork & spoon set,Lilac Purple,2025,6,2025-06-01,2,40.53,3
OmiePod fork & spoon set,Lilac Purple,2025,7,2025-07-01,5,67.57,6
OmiePod fork & spoon set,Lilac Purple,2025,8,2025-08-01,23,432.42,24
OmiePod fork & spoon set,Lilac Purple,2025,9,2025-09-01,16,217.98,17
OmiePod fork & spoon set,Lilac Purple,2025,11,2025-11-01,3,44.14,5
OmiePod fork & spoon set,Lilac Purple,2025,12,2025-12-01,2,50.45,2
OmiePod fork & spoon set,Mint Green,2022,8,2022-08-01,2,27.28,2
OmiePod fork & spoon set,Mint Green,2022,9,2022-09-01,12,148.79,12
OmiePod fork & spoon set,Mint Green,2022,10,2022-10-01,1,-0.009999999999999787,2
OmiePod fork & spoon set,Mint Green,2022,12,2022-12-01,5,94.59,6
OmiePod fork & spoon set,Mint Green,2023,4,2023-04-01,1,27.03,1
OmiePod fork & spoon set,Mint Green,2023,5,2023-05-01,1,0.0,1
OmiePod fork & spoon set,Mint Green,2023,6,2023-06-01,2,27.03,2
OmiePod fork & spoon set,Mint Green,2023,7,2023-07-01,2,27.03,2
OmiePod fork & spoon set,Mint Green,2023,8,2023-08-01,16,256.73,17
OmiePod fork & spoon set,Mint Green,2023,9,2023-09-01,18,290.07,22
OmiePod fork & spoon set,Mint Green,2023,10,2023-10-01,7,94.59,7
OmiePod fork & spoon set,Mint Green,2023,11,2023-11-01,1,13.51,1
OmiePod fork & spoon set,Mint Green,2023,12,2023-12-01,2,27.03,2
OmiePod fork & spoon set,Mint Green,2024,1,2024-01-01,1,13.52,1
OmiePod fork & spoon set,Mint Green,2024,2,2024-02-01,2,27.02,2
OmiePod fork & spoon set,Mint Green,2024,4,2024-04-01,4,145.94,4
OmiePod fork & spoon set,Mint Green,2024,5,2024-05-01,3,54.06,3
OmiePod fork & spoon set,Mint Green,2024,6,2024-06-01,2,27.04,2
OmiePod fork & spoon set,Mint Green,2024,7,2024-07-01,4,54.04,4
OmiePod fork & spoon set,Mint Green,2024,8,2024-08-01,18,354.94,20
OmiePod fork & spoon set,Mint Green,2024,9,2024-09-01,19,401.8,19
OmiePod fork & spoon set,Mint Green,2024,10,2024-10-01,1,27.02,2
OmiePod fork & spoon set,Mint Green,2024,11,2024-11-01,2,27.02,2
OmiePod fork & spoon set,Mint Green,2024,12,2024-12-01,1,13.52,1
OmiePod fork & spoon set,Mint Green,2025,1,2025-01-01,7,292.79,6
OmiePod fork & spoon set,Mint Green,2025,2,2025-02-01,2,27.03,2
OmiePod fork & spoon set,Mint Green,2025,3,2025-03-01,3,40.53,3
OmiePod fork & spoon set,Mint Green,2025,4,2025-04-01,9,121.62,9
OmiePod fork & spoon set,Mint Green,2025,5,2025-05-01,1,13.51,1
OmiePod fork & spoon set,Mint Green,2025,6,2025-06-01,1,13.51,1
OmiePod fork & spoon set,Mint Green,2025,7,2025-07-01,3,40.55,3
OmiePod fork & spoon set,Mint Green,2025,8,2025-08-01,9,144.14,10
OmiePod fork & spoon set,Mint Green,2025,9,2025-09-01,1,28.82,2
OmiePod fork & spoon set,Mint Green,2025,10,2025-10-01,1,14.41,1
OmiePod fork & spoon set,Mint Green,2025,12,2025-12-01,1,36.04,1
OmiePod fork & spoon set,Sunrise Yellow,2022,8,2022-08-01,1,13.64,1
OmiePod fork & spoon set,Sunrise Yellow,2022,9,2022-09-01,17,257.03,17
OmiePod fork & spoon set,Sunrise Yellow,2022,11,2022-11-01,3,40.54,3
OmiePod fork & spoon set,Sunrise Yellow,2022,12,2022-12-01,5,67.56,5
OmiePod fork & spoon set,Sunrise Yellow,2023,1,2023-01-01,3,27.03,3
OmiePod fork & spoon set,Sunrise Yellow,2023,5,2023-05-01,2,27.03,2
OmiePod fork & spoon set,Sunrise Yellow,2023,6,2023-06-01,2,27.03,2
OmiePod fork & spoon set,Sunrise Yellow,2023,7,2023-07-01,3,40.53,3
OmiePod fork & spoon set,Sunrise Yellow,2023,8,2023-08-01,4,54.05,4
OmiePod fork & spoon set,Sunrise Yellow,2023,9,2023-09-01,18,253.15,19
OmiePod fork & spoon set,Sunrise Yellow,2023,10,2023-10-01,3,40.55,3
OmiePod fork & spoon set,Sunrise Yellow,2024,1,2024-01-01,2,40.53,3
OmiePod fork & spoon set,Sunrise Yellow,2024,3,2024-03-01,0,13.51,1
OmiePod fork & spoon set,Sunrise Yellow,2024,4,2024-04-01,4,172.97,5
OmiePod fork & spoon set,Sunrise Yellow,2024,6,2024-06-01,1,13.51,1
OmiePod fork & spoon set,Sunrise Yellow,2024,7,2024-07-01,1,13.51,1
OmiePod fork & spoon set,Sunrise Yellow,2024,8,2024-08-01,17,433.33,19
OmiePod fork & spoon set,Sunrise Yellow,2024,9,2024-09-01,16,347.71999999999997,16
OmiePod fork & spoon set,Sunrise Yellow,2024,10,2024-10-01,1,13.52,1
OmiePod fork & spoon set,Sunrise Yellow,2024,11,2024-11-01,1,13.51,1
OmiePod fork & spoon set,Sunrise Yellow,2025,1,2025-01-01,3,165.76999999999998,2
OmiePod fork & spoon set,Sunrise Yellow,2025,2,2025-02-01,1,13.51,1
OmiePod fork & spoon set,Sunrise Yellow,2025,3,2025-03-01,4,54.04,4
OmiePod fork & spoon set,Sunrise Yellow,2025,4,2025-04-01,5,40.53,6
OmiePod fork & spoon set,Sunrise Yellow,2025,5,2025-05-01,3,40.519999999999996,3
OmiePod fork & spoon set,Sunrise Yellow,2025,6,2025-06-01,3,27.02,4
OmiePod fork & spoon set,Sunrise Yellow,2025,7,2025-07-01,0,13.51,1
OmiePod fork & spoon set,Sunrise Yellow,2025,8,2025-08-01,25,459.4,30
OmiePod fork & spoon set,Sunrise Yellow,2025,9,2025-09-01,20,327.94,22
OmieSnack,Blue,2022,11,2022-11-01,2,23.43,2
OmieSnack,Blue,2022,12,2022-12-01,8,149.37,9
OmieSnack,Blue,2023,1,2023-01-01,1,20.57,1
OmieSnack,Blue,2023,4,2023-04-01,1,11.71,1
OmieSnack,Blue,2023,5,2023-05-01,1,11.71,1
OmieSnack,Blue,2023,6,2023-06-01,4,39.64,4
OmieSnack,Blue,2023,7,2023-07-01,2,23.43,2
OmieSnack,Blue,2023,8,2023-08-01,10,152.24,11
OmieSnack,Blue,2023,9,2023-09-01,26,465.94,26
OmieSnack,Blue,2023,10,2023-10-01,5,44.49,5
OmieSnack,Blue,2024,1,2024-01-01,2,23.42,2
OmieSnack,Blue,2024,2,2024-02-01,3,23.43,3
OmieSnack,Blue,2024,4,2024-04-01,3,34.400000000000006,3
OmieSnack,Blue,2024,5,2024-05-01,1,11.71,1
OmieSnack,Blue,2024,6,2024-06-01,1,11.71,1
OmieSnack,Blue,2024,7,2024-07-01,2,23.42,2
OmieSnack,Blue,2024,8,2024-08-01,8,199.09,8
OmieSnack,Blue,2024,9,2024-09-01,12,152.24,13
OmieSnack,Blue,2024,10,2024-10-01,1,11.7,1
OmieSnack,Blue,2024,11,2024-11-01,4,35.14,5
OmieSnack,Blue,2024,12,2024-12-01,1,11.71,1
OmieSnack,Blue,2025,1,2025-01-01,3,35.14,3
OmieSnack,Blue,2025,2,2025-02-01,1,35.13,1
OmieSnack,Blue,2025,3,2025-03-01,1,23.42,1
OmieSnack,Blue,2025,5,2025-05-01,5,46.84,5
OmieSnack,Blue,2025,6,2025-06-01,1,11.71,1
OmieSnack,Blue,2025,8,2025-08-01,6,81.98,7
OmieSnack,Blue,2025,9,2025-09-01,2,71.17,2
OmieSnack,Blue,2025,12,2025-12-01,2,35.13,2
OmieSnack,Green,2023,10,2023-10-01,8,99.45,8
OmieSnack,Green,2024,1,2024-01-01,1,11.71,1
OmieSnack,Green,2024,7,2024-07-01,1,11.71,1
OmieSnack,Green,2024,8,2024-08-01,6,106.29,6
OmieSnack,Green,2024,9,2024-09-01,8,105.39000000000001,10
OmieSnack,Green,2025,1,2025-01-01,0,-11.71,1
OmieSnack,Green,2025,7,2025-07-01,1,0.0,1
OmieSnack,Green,2025,8,2025-08-01,3,46.84,3
OmieSnack,Orange,2023,10,2023-10-01,4,52.61,4
OmieSnack,Orange,2024,1,2024-01-01,1,11.71,1
OmieSnack,Orange,2024,5,2024-05-01,2,11.71,2
OmieSnack,Orange,2024,6,2024-06-01,1,11.71,1
OmieSnack,Orange,2024,8,2024-08-01,3,82.88,5
OmieSnack,Orange,2024,9,2024-09-01,4,35.13,4
OmieSnack,Orange,2025,8,2025-08-01,1,11.7,1
OmieSnack,Pink,2022,11,2022-11-01,1,23.43,1
OmieSnack,Pink,2022,12,2022-12-01,10,205.03,10
OmieSnack,Pink,2023,1,2023-01-01,2,35.02,2
OmieSnack,Pink,2023,2,2023-02-01,1,11.72,1
OmieSnack,Pink,2023,3,2023-03-01,2,23.43,2
OmieSnack,Pink,2023,5,2023-05-01,3,35.13,3
OmieSnack,Pink,2023,6,2023-06-01,2,23.43,2
OmieSnack,Pink,2023,7,2023-07-01,4,81.99000000000001,4
OmieSnack,Pink,2023,8,2023-08-01,12,187.38,14
OmieSnack,Pink,2023,9,2023-09-01,18,402.68,18
OmieSnack,Pink,2023,10,2023-10-01,5,81.98,7
OmieSnack,Pink,2023,11,2023-11-01,2,23.42,2
OmieSnack,Pink,2024,1,2024-01-01,1,11.71,1
OmieSnack,Pink,2024,2,2024-02-01,1,11.71,2
OmieSnack,Pink,2024,3,2024-03-01,1,23.42,2
OmieSnack,Pink,2024,5,2024-05-01,1,0.0,1
OmieSnack,Pink,2024,7,2024-07-01,1,11.71,1
OmieSnack,Pink,2024,8,2024-08-01,14,292.77,15
OmieSnack,Pink,2024,9,2024-09-01,7,81.97,7
OmieSnack,Pink,2024,10,2024-10-01,1,35.13,2
OmieSnack,Pink,2024,11,2024-11-01,1,0.0,2
OmieSnack,Pink,2024,12,2024-12-01,0,-11.71,1
OmieSnack,Pink,2025,5,2025-05-01,1,11.71,1
OmieSnack,Pink,2025,6,2025-06-01,2,23.42,2
OmieSnack,Pink,2025,7,2025-07-01,2,71.17,2
OmieSnack,Pink,2025,8,2025-08-01,4,58.56,5
OmieSnack,Pink,2025,9,2025-09-01,1,0.0,1
OmieSnack,Pink,2025,10,2025-10-01,1,11.71,1
OmieSnack,Purple,2023,10,2023-10-01,5,64.32000000000001,5
OmieSnack,Purple,2024,1,2024-01-01,3,35.13,3
OmieSnack,Purple,2024,2,2024-02-01,1,11.72,2
OmieSnack,Purple,2024,8,2024-08-01,9,150.81,10
OmieSnack,Purple,2024,9,2024-09-01,4,58.56,5
OmieSnack,Purple,2024,11,2024-11-01,1,9.37,1
OmieSnack,Purple,2025,5,2025-05-01,3,35.13,3
OmieSnack,Purple,2025,6,2025-06-01,2,23.42,2
OmieSnack,Purple,2025,7,2025-07-01,2,23.42,2
OmieSnack,Purple,2025,8,2025-08-01,3,35.13,3
OmieSnack,Purple,2025,9,2025-09-01,1,71.17,2
OmieSnack,Purple,2025,10,2025-10-01,1,11.71,1
OmieSnack,Red,2023,10,2023-10-01,2,29.189999999999998,2
OmieSnack,Red,2024,2,2024-02-01,1,11.71,1
OmieSnack,Red,2024,8,2024-08-01,2,140.54,3
OmieSnack,Red,2024,9,2024-09-01,2,23.42,2
OmieSnack,Red,2025,8,2025-08-01,5,58.550000000000004,5
OmieSnack,Teal,2023,10,2023-10-01,3,40.9,3
OmieSnack,Teal,2024,2,2024-02-01,0,11.71,1
OmieSnack,Teal,2024,4,2024-04-01,1,11.71,1
OmieSnack,Teal,2024,8,2024-08-01,6,88.29,6
OmieSnack,Teal,2024,9,2024-09-01,2,11.71,2
OmieSnack,Teal,2025,5,2025-05-01,1,11.71,1
OmieSnack,Teal,2025,6,2025-06-01,1,11.71,1
OmieSnack,Teal,2025,7,2025-07-01,2,23.42,2
OmieSnack,Teal,2025,8,2025-08-01,1,11.72,1
OmieTote,Blue,2023,8,2023-08-01,8,270.27,11
OmieTote,Blue,2023,9,2023-09-01,12,349.57,12
OmieTote,Blue,2023,10,2023-10-01,7,194.61,7
OmieTote,Blue,2023,11,2023-11-01,1,27.02,1
OmieTote,Blue,2024,4,2024-04-01,4,108.11,4
OmieTote,Blue,2024,5,2024-05-01,1,27.03,1
OmieTote,Blue,2024,6,2024-06-01,1,27.03,1
OmieTote,Blue,2024,8,2024-08-01,6,286.51,9
OmieTote,Blue,2024,9,2024-09-01,5,108.12,5
OmieTote,Blue,2025,1,2025-01-01,1,27.03,1
OmieTote,Blue,2025,2,2025-02-01,0,-27.03,1
OmieTote,Blue,2025,5,2025-05-01,7,398.65,7
OmieTote,Blue,2025,6,2025-06-01,3,81.09,3
OmieTote,Blue,2025,7,2025-07-01,5,291.88,5
OmieTote,Blue,2025,8,2025-08-01,11,322.99,12
OmieTote,Blue,2025,10,2025-10-01,2,54.06,2
OmieTote,Blue,2025,11,2025-11-01,1,-0.010000000000001563,2
OmieTote,Green,2023,8,2023-08-01,7,162.18,7
OmieTote,Green,2023,9,2023-09-01,8,232.44,8
OmieTote,Green,2023,10,2023-10-01,5,172.97,5
OmieTote,Green,2023,11,2023-11-01,1,27.03,1
OmieTote,Green,2023,12,2023-12-01,1,27.03,1
OmieTote,Green,2024,4,2024-04-01,1,27.03,1
OmieTote,Green,2024,5,2024-05-01,1,54.05,1
OmieTote,Green,2024,8,2024-08-01,2,102.71000000000001,3
OmieTote,Green,2024,9,2024-09-01,2,81.08,3
OmieTote,Green,2024,10,2024-10-01,0,-27.03,1
OmieTote,Green,2025,5,2025-05-01,4,185.14,4
OmieTote,Green,2025,6,2025-06-01,1,27.03,1
OmieTote,Green,2025,7,2025-07-01,3,237.85,2
OmieTote,Green,2025,8,2025-08-01,5,160.81,6
OmieTote,Green,2025,9,2025-09-01,3,81.09,3
OmieTote,Green,2025,10,2025-10-01,1,1.53,1
OmieTote,Pink,2023,8,2023-08-01,7,162.18,7
OmieTote,Pink,2023,9,2023-09-01,16,430.66,18
OmieTote,Pink,2023,10,2023-10-01,6,156.76,6
OmieTote,Pink,2023,11,2023-11-01,1,27.03,1
OmieTote,Pink,2024,1,2024-01-01,1,27.03,1
OmieTote,Pink,2024,3,2024-03-01,1,81.08,2
OmieTote,Pink,2024,7,2024-07-01,3,108.12,4
OmieTote,Pink,2024,8,2024-08-01,10,270.28,10
OmieTote,Pink,2024,9,2024-09-01,4,108.12,4
OmieTote,Pink,2024,10,2024-10-01,0,-54.06,2
OmieTote,Pink,2025,5,2025-05-01,6,398.65000000000003,7
OmieTote,Pink,2025,6,2025-06-01,2,54.06,2
OmieTote,Pink,2025,7,2025-07-01,5,291.90999999999997,4
OmieTote,Pink,2025,8,2025-08-01,14,394.63,14
OmieTote,Pink,2025,9,2025-09-01,5,162.16,6
OmieTote,Pink,2025,10,2025-10-01,3,81.09,3
OmieTote,Pink,2025,11,2025-11-01,2,27.03,3
OmieTote,Purple,2023,8,2023-08-01,8,297.32,8
OmieTote,Purple,2023,9,2023-09-01,8,243.25,8
OmieTote,Purple,2023,10,2023-10-01,3,118.92,3
OmieTote,Purple,2024,2,2024-02-01,1,27.03,1
OmieTote,Purple,2024,4,2024-04-01,2,54.06,2
OmieTote,Purple,2024,5,2024-05-01,1,27.03,1
OmieTote,Purple,2024,7,2024-07-01,1,27.03,1
OmieTote,Purple,2024,8,2024-08-01,7,264.87,9
OmieTote,Purple,2024,9,2024-09-01,1,27.03,1
OmieTote,Purple,2024,10,2024-10-01,0,-27.03,1
OmieTote,Purple,2025,5,2025-05-01,8,320.29,8
OmieTote,Purple,2025,7,2025-07-01,5,291.89,4
OmieTote,Purple,2025,8,2025-08-01,9,251.36,9
OmieTote,Purple,2025,9,2025-09-01,1,27.03,1
OmieTote,Purple,2025,10,2025-10-01,2,54.06,2
OmieTote,Purple,2025,11,2025-11-01,4,81.08,5
OmieTote,Purple,2025,12,2025-12-01,1,54.06,2
Omiebox Bentobox Blue Sky,Default Title,2022,8,2022-08-01,3,163.64,3
Omiebox Bentobox Blue Sky,Default Title,2022,9,2022-09-01,38,1948.37,39
Omiebox Bentobox Blue Sky,Default Title,2022,10,2022-10-01,12,549.05,17
Omiebox Bentobox Blue Sky,Default Title,2022,11,2022-11-01,3,168.1,3
Omiebox Bentobox Blue Sky,Default Title,2022,12,2022-12-01,2,108.11,2
Omiebox Bentobox Blue Sky,Default Title,2023,1,2023-01-01,6,176.59,6
Omiebox Bentobox Blue Sky,Default Title,2023,2,2023-02-01,2,108.11,2
Omiebox Bentobox Blue Sky,Default Title,2023,3,2023-03-01,3,108.1,3
Omiebox Bentobox Blue Sky,Default Title,2023,5,2023-05-01,4,216.20999999999998,4
Omiebox Bentobox Blue Sky,Default Title,2023,6,2023-06-01,7,341.38,7
Omiebox Bentobox Blue Sky,Default Title,2023,7,2023-07-01,4,216.22,4
Omiebox Bentobox Blue Sky,Default Title,2023,8,2023-08-01,25,1351.33,26
Omiebox Bentobox Blue Sky,Default Title,2023,9,2023-09-01,40,2533.2599999999998,40
Omiebox Bentobox Blue Sky,Default Title,2023,10,2023-10-01,7,313.5,7
Omiebox Bentobox Blue Sky,Default Title,2023,11,2023-11-01,2,108.11,2
Omiebox Bentobox Blue Sky,Default Title,2023,12,2023-12-01,3,162.14999999999998,3
Omiebox Bentobox Blue Sky,Default Title,2024,1,2024-01-01,2,108.11,2
Omiebox Bentobox Blue Sky,Default Title,2024,2,2024-02-01,2,108.1,2
Omiebox Bentobox Blue Sky,Default Title,2024,3,2024-03-01,1,0.0,1
Omiebox Bentobox Blue Sky,Default Title,2024,4,2024-04-01,7,404.53,8
Omiebox Bentobox Blue Sky,Default Title,2024,5,2024-05-01,2,162.14999999999998,3
Omiebox Bentobox Blue Sky,Default Title,2024,6,2024-06-01,5,270.25,5
Omiebox Bentobox Blue Sky,Default Title,2024,8,2024-08-01,22,2326.13,25
Omiebox Bentobox Blue Sky,Default Title,2024,9,2024-09-01,45,3192.7599999999998,46
Omiebox Bentobox Blue Sky,Default Title,2024,10,2024-10-01,4,207.2,4
Omiebox Bentobox Blue Sky,Default Title,2024,11,2024-11-01,2,99.11,2
Omiebox Bentobox Blue Sky,Default Title,2024,12,2024-12-01,2,108.1,2
Omiebox Bentobox Blue Sky,Default Title,2025,1,2025-01-01,9,1120.73,10
Omiebox Bentobox Blue Sky,Default Title,2025,2,2025-02-01,2,90.09,2
Omiebox Bentobox Blue Sky,Default Title,2025,3,2025-03-01,6,247.75,6
Omiebox Bentobox Blue Sky,Default Title,2025,4,2025-04-01,17,889.16,17
Omiebox Bentobox Blue Sky,Default Title,2025,5,2025-05-01,9,324.32,10
Omiebox Bentobox Blue Sky,Default Title,2025,6,2025-06-01,8,564.86,9
Omiebox Bentobox Blue Sky,Default Title,2025,7,2025-07-01,9,564.86,9
Omiebox Bentobox Blue Sky,Default Title,2025,8,2025-08-01,69,3721.5899999999997,73
Omiebox Bentobox Blue Sky,Default Title,2025,9,2025-09-01,24,1155.84,28
Omiebox Bentobox Blue Sky,Default Title,2025,10,2025-10-01,1,40.54,1
Omiebox Bentobox Green Meadow,Default Title,2022,8,2022-08-01,1,54.55,1
Omiebox Bentobox Green Meadow,Default Title,2022,9,2022-09-01,15,811.8,15
Omiebox Bentobox Green Meadow,Default Title,2022,10,2022-10-01,4,108.11,5
Omiebox Bentobox Green Meadow,Default Title,2022,11,2022-11-01,2,174.05,2
Omiebox Bentobox Green Meadow,Default Title,2022,12,2022-12-01,2,108.1,2
Omiebox Bentobox Green Meadow,Default Title,2023,1,2023-01-01,3,162.16,3
Omiebox Bentobox Green Meadow,Default Title,2023,4,2023-04-01,1,54.05,1
Omiebox Bentobox Green Meadow,Default Title,2023,5,2023-05-01,2,108.1,2
Omiebox Bentobox Green Meadow,Default Title,2023,6,2023-06-01,1,54.05,1
Omiebox Bentobox Green Meadow,Default Title,2023,7,2023-07-01,4,216.2,4
Omiebox Bentobox Green Meadow,Default Title,2023,8,2023-08-01,22,1351.32,22
Omiebox Bentobox Green Meadow,Default Title,2023,9,2023-09-01,16,1221.6,16
Omiebox Bentobox Green Meadow,Default Title,2023,10,2023-10-01,6,324.32,6
Omiebox Bentobox Green Meadow,Default Title,2023,11,2023-11-01,1,54.06,1
Omiebox Bentobox Green Meadow,Default Title,2023,12,2023-12-01,2,162.17000000000002,2
Omiebox Bentobox Green Meadow,Default Title,2024,3,2024-03-01,3,135.14999999999998,3
Omiebox Bentobox Green Meadow,Default Title,2024,4,2024-04-01,4,135.14,4
Omiebox Bentobox Green Meadow,Default Title,2024,5,2024-05-01,3,198.2,4
Omiebox Bentobox Green Meadow,Default Title,2024,7,2024-07-01,1,54.05,1
Omiebox Bentobox Green Meadow,Default Title,2024,8,2024-08-01,14,1252.27,14
Omiebox Bentobox Green Meadow,Default Title,2024,9,2024-09-01,15,1099.09,16
Omiebox Bentobox Green Meadow,Default Title,2024,11,2024-11-01,3,135.14999999999998,3
Omiebox Bentobox Green Meadow,Default Title,2024,12,2024-12-01,1,54.05,1
Omiebox Bentobox Green Meadow,Default Title,2025,1,2025-01-01,5,596.4,6
Omiebox Bentobox Green Meadow,Default Title,2025,2,2025-02-01,2,326.13,2
Omiebox Bentobox Green Meadow,Default Title,2025,3,2025-03-01,5,211.72,5
Omiebox Bentobox Green Meadow,Default Title,2025,4,2025-04-01,8,270.27,9
Omiebox Bentobox Green Meadow,Default Title,2025,5,2025-05-01,3,162.16,4
Omiebox Bentobox Green Meadow,Default Title,2025,6,2025-06-01,4,162.16,4
Omiebox Bentobox Green Meadow,Default Title,2025,7,2025-07-01,6,343.24,6
Omiebox Bentobox Green Meadow,Default Title,2025,8,2025-08-01,29,1509.8999999999999,31
Omiebox Bentobox Green Meadow,Default Title,2025,9,2025-09-01,2,81.08,2
Omiebox Bentobox Pink Berry,Default Title,2022,8,2022-08-01,6,327.29999999999995,6
Omiebox Bentobox Pink Berry,Default Title,2022,9,2022-09-01,45,2272.19,45
Omiebox Bentobox Pink Berry,Default Title,2022,10,2022-10-01,11,432.43,14
Omiebox Bentobox Pink Berry,Default Title,2022,11,2022-11-01,8,315.31,8
Omiebox Bentobox Pink Berry,Default Title,2022,12,2022-12-01,6,378.38,7
Omiebox Bentobox Pink Berry,Default Title,2023,1,2023-01-01,6,322.13,6
Omiebox Bentobox Pink Berry,Default Title,2023,2,2023-02-01,2,108.11,2
Omiebox Bentobox Pink Berry,Default Title,2023,3,2023-03-01,3,162.14999999999998,3
Omiebox Bentobox Pink Berry,Default Title,2023,4,2023-04-01,3,162.16,3
Omiebox Bentobox Pink Berry,Default Title,2023,6,2023-06-01,4,158.45,5
Omiebox Bentobox Pink Berry,Default Title,2023,7,2023-07-01,6,324.32,6
Omiebox Bentobox Pink Berry,Default Title,2023,8,2023-08-01,33,1837.8,34
Omiebox Bentobox Pink Berry,Default Title,2023,9,2023-09-01,65,4488.17,68
Omiebox Bentobox Pink Berry,Default Title,2023,10,2023-10-01,9,486.46999999999997,9
Omiebox Bentobox Pink Berry,Default Title,2023,11,2023-11-01,6,432.44,6
Omiebox Bentobox Pink Berry,Default Title,2023,12,2023-12-01,1,54.05,1
Omiebox Bentobox Pink Berry,Default Title,2024,1,2024-01-01,5,270.28,5
Omiebox Bentobox Pink Berry,Default Title,2024,2,2024-02-01,4,216.22,4
Omiebox Bentobox Pink Berry,Default Title,2024,3,2024-03-01,7,364.86,7
Omiebox Bentobox Pink Berry,Default Title,2024,4,2024-04-01,5,282.23,6
Omiebox Bentobox Pink Berry,Default Title,2024,5,2024-05-01,2,162.16,2
Omiebox Bentobox Pink Berry,Default Title,2024,6,2024-06-01,2,108.11,2
Omiebox Bentobox Pink Berry,Default Title,2024,7,2024-07-01,3,162.14999999999998,3
Omiebox Bentobox Pink Berry,Default Title,2024,8,2024-08-01,40,3185.5299999999997,41
Omiebox Bentobox Pink Berry,Default Title,2024,9,2024-09-01,43,3272.0099999999998,45
Omiebox Bentobox Pink Berry,Default Title,2024,10,2024-10-01,1,0.010000000000005116,2
Omiebox Bentobox Pink Berry,Default Title,2024,11,2024-11-01,4,207.2,4
Omiebox Bentobox Pink Berry,Default Title,2024,12,2024-12-01,1,-0.010000000000005116,2
Omiebox Bentobox Pink Berry,Default Title,2025,1,2025-01-01,10,1192.8,10
Omiebox Bentobox Pink Berry,Default Title,2025,2,2025-02-01,7,270.28999999999996,7
Omiebox Bentobox Pink Berry,Default Title,2025,3,2025-03-01,12,772.0699999999999,13
Omiebox Bentobox Pink Berry,Default Title,2025,4,2025-04-01,18,635.13,19
Omiebox Bentobox Pink Berry,Default Title,2025,5,2025-05-01,17,567.56,18
Omiebox Bentobox Pink Berry,Default Title,2025,6,2025-06-01,9,605.41,9
Omiebox Bentobox Pink Berry,Default Title,2025,7,2025-07-01,15,929.72,16
Omiebox Bentobox Pink Berry,Default Title,2025,8,2025-08-01,58,2941.41,59
Omiebox Bentobox Pink Berry,Default Title,2025,9,2025-09-01,15,475.67,16
Omiebox Bentobox Purple Plum,Default Title,2022,8,2022-08-01,5,327.28999999999996,5
Omiebox Bentobox Purple Plum,Default Title,2022,9,2022-09-01,20,1135.08,20
Omiebox Bentobox Purple Plum,Default Title,2022,10,2022-10-01,7,378.34,9
Omiebox Bentobox Purple Plum,Default Title,2022,11,2022-11-01,1,103.6,2
Omiebox Bentobox Purple Plum,Default Title,2022,12,2022-12-01,6,270.25,6
Omiebox Bentobox Purple Plum,Default Title,2023,1,2023-01-01,3,154.12,3
Omiebox Bentobox Purple Plum,Default Title,2023,2,2023-02-01,4,216.20999999999998,4
Omiebox Bentobox Purple Plum,Default Title,2023,3,2023-03-01,2,108.1,2
Omiebox Bentobox Purple Plum,Default Title,2023,4,2023-04-01,1,54.06,1
Omiebox Bentobox Purple Plum,Default Title,2023,5,2023-05-01,4,216.2,4
Omiebox Bentobox Purple Plum,Default Title,2023,6,2023-06-01,4,218.46,4
Omiebox Bentobox Purple Plum,Default Title,2023,7,2023-07-01,5,324.33,5
Omiebox Bentobox Purple Plum,Default Title,2023,8,2023-08-01,26,1513.46,27
Omiebox Bentobox Purple Plum,Default Title,2023,9,2023-09-01,9,324.31,10
Omiebox Bentobox Purple Plum,Default Title,2023,10,2023-10-01,9,918.91,9
Omiebox Bentobox Purple Plum,Default Title,2023,11,2023-11-01,6,270.27,6
Omiebox Bentobox Purple Plum,Default Title,2024,1,2024-01-01,6,324.32,6
Omiebox Bentobox Purple Plum,Default Title,2024,2,2024-02-01,3,162.16,3
Omiebox Bentobox Purple Plum,Default Title,2024,3,2024-03-01,4,198.2,4
Omiebox Bentobox Purple Plum,Default Title,2024,4,2024-04-01,4,202.69,4
Omiebox Bentobox Purple Plum,Default Title,2024,5,2024-05-01,3,122.50999999999999,3
Omiebox Bentobox Purple Plum,Default Title,2024,6,2024-06-01,1,54.06,1
Omiebox Bentobox Purple Plum,Default Title,2024,7,2024-07-01,2,108.11,2
Omiebox Bentobox Purple Plum,Default Title,2024,8,2024-08-01,25,2072.6,25
Omiebox Bentobox Purple Plum,Default Title,2024,9,2024-09-01,23,2401.77,27
Omiebox Bentobox Purple Plum,Default Title,2024,10,2024-10-01,1,54.05,1
Omiebox Bentobox Purple Plum,Default Title,2024,11,2024-11-01,3,146.85,3
Omiebox Bentobox Purple Plum,Default Title,2024,12,2024-12-01,1,54.05,1
Omiebox Bentobox Purple Plum,Default Title,2025,1,2025-01-01,10,1045.05,10
Omiebox Bentobox Purple Plum,Default Title,2025,2,2025-02-01,4,180.19,4
Omiebox Bentobox Purple Plum,Default Title,2025,3,2025-03-01,5,211.70999999999998,5
Omiebox Bentobox Purple Plum,Default Title,2025,4,2025-04-01,13,727.03,13
